#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
476,05/25/2025 11:35:00,14.58,1722.24,,,,,,
477,05/25/2025 11:40:00,14.58,1435.52,,,,,,
478,05/25/2025 11:45:00,14.54,2986.24,,,,,,
479,05/25/2025 11:50:00,14.58,2758.40,,,,,,
480,05/25/2025 11:55:00,14.63,2358.40,,,,,,
481,05/25/2025 12:00:00,14.58,3752.96,,,,,,
482,05/25/2025 12:05:00,14.63,3759.36,,,,,,
483,05/25/2025 12:10:00,14.54,1425.28,,,,,,
484,05/25/2025 12:15:00,14.45,2057.60,,,,,,
485,05/25/2025 12:20:00,14.54,1986.56,,,,,,
486,05/25/2025 12:25:00,14.45,2259.84,,,,,,
487,05/25/2025 12:30:00,14.45,2385.92,,,,,,
488,05/25/2025 12:35:00,14.45,2226.56,,,,,,
489,05/25/2025 12:40:00,14.45,3220.48,,,,,,
490,05/25/2025 12:45:00,14.50,3020.80,,,,,,
491,05/25/2025 12:50:00,14.50,3878.40,,,,,,
492,05/25/2025 12:55:00,14.54,4224.00,,,,,,
493,05/25/2025 13:00:00,14.50,3578.88,,,,,,
494,05/25/2025 13:05:00,14.54,4029.44,,,,,,
495,05/25/2025 13:10:00,14.54,3628.80,,,,,,
496,05/25/2025 13:15:00,14.45,4817.92,,,,,,
497,05/25/2025 13:20:00,14.58,7270.40,,,,,,
498,05/25/2025 13:25:00,14.58,3242.24,,,,,,
499,05/25/2025 13:30:00,14.58,6822.40,,,,,,
500,05/25/2025 13:35:00,14.54,3112.96,,,,,,
501,05/25/2025 13:40:00,14.41,2144.64,,,,,,
502,05/25/2025 13:45:00,14.45,1993.60,,,,,,
503,05/25/2025 13:50:00,14.50,2432.00,,,,,,
504,05/25/2025 13:55:00,14.45,2547.20,,,,,,
505,05/25/2025 14:00:00,14.63,8368.64,,,,,,
506,05/25/2025 14:05:00,14.63,2512.64,,,,,,
507,05/25/2025 14:10:00,14.50,2328.96,,,,,,
508,05/25/2025 14:15:00,14.45,2653.44,,,,,,
509,05/25/2025 14:20:00,14.58,6292.48,,,,,,
510,05/25/2025 14:25:00,14.54,2963.20,,,,,,
511,05/25/2025 14:30:00,14.63,4551.68,,,,,,
512,05/25/2025 14:35:00,14.45,1589.12,,,,,,
513,05/25/2025 14:40:00,14.50,1386.24,,,,,,
514,05/25/2025 14:45:00,14.50,1907.84,,,,,,
515,05/25/2025 14:50:00,14.45,1624.96,,,,,,
516,05/25/2025 14:55:00,14.45,1497.60,,,,,,
517,05/25/2025 15:00:00,14.45,1699.20,,,,,,
518,05/25/2025 15:05:00,14.37,1684.48,,,,,,
519,05/25/2025 15:10:00,14.41,1690.88,,,,,,
520,05/25/2025 15:15:00,14.45,2356.48,,,,,,
521,05/25/2025 15:20:00,14.41,1647.36,,,,,,
522,05/25/2025 15:25:00,14.41,2220.16,,,,,,
523,05/25/2025 15:30:00,14.41,2492.80,,,,,,
524,05/25/2025 15:35:00,14.41,1914.24,,,,,,
525,05/25/2025 15:40:00,14.41,1947.52,,,,,,
526,05/25/2025 15:45:00,14.37,1756.80,,,,,,
527,05/25/2025 15:50:00,14.37,1967.36,,,,,,
528,05/25/2025 15:55:00,14.41,2049.28,,,,,,
529,05/25/2025 16:00:00,14.41,2180.48,,,,,,
530,05/25/2025 16:05:00,14.45,2800.64,,,,,,
531,05/25/2025 16:10:00,14.41,2739.20,,,,,,
532,05/25/2025 16:15:00,14.41,2602.88,,,,,,
533,05/25/2025 16:20:00,14.41,2188.80,,,,,,
534,05/25/2025 16:25:00,14.45,3109.12,,,,,,
535,05/25/2025 16:30:00,14.45,4111.36,,,,,,
536,05/25/2025 16:35:00,14.50,4384.00,,,,,,
537,05/25/2025 16:40:00,14.41,4867.84,,,,,,
538,05/25/2025 16:45:00,14.37,2335.36,,,,,,
539,05/25/2025 16:50:00,14.41,2581.76,,,,,,
540,05/25/2025 16:55:00,14.50,2781.44,,,,,,
541,05/25/2025 17:00:00,14.50,6310.40,,,,,,
542,05/25/2025 17:05:00,14.63,4314.88,,,,,,
543,05/25/2025 17:10:00,14.58,1850.24,,,,,,
544,05/25/2025 17:15:00,14.54,2650.88,,,,,,
545,05/25/2025 17:20:00,14.54,3612.16,,,,,,
546,05/25/2025 17:25:00,14.71,5406.72,,,,,,
547,05/25/2025 17:30:00,14.63,3238.40,,,,,,
548,05/25/2025 17:35:00,14.58,1924.48,,,,,,
549,05/25/2025 17:40:00,14.58,1936.00,,,,,,
550,05/25/2025 17:45:00,14.67,4467.20,,,,,,
551,05/25/2025 17:50:00,14.71,3819.52,,,,,,
552,05/25/2025 17:55:00,14.71,1580.16,,,,,,
553,05/25/2025 18:00:00,14.67,1643.52,,,,,,
554,05/25/2025 18:05:00,14.67,2561.92,,,,,,
555,05/25/2025 18:10:00,14.63,2336.64,,,,,,
556,05/25/2025 18:15:00,14.63,2384.64,,,,,,
557,05/25/2025 18:20:00,14.67,2945.28,,,,,,
558,05/25/2025 18:25:00,14.67,3275.52,,,,,,
559,05/25/2025 18:30:00,14.67,3880.96,,,,,,
560,05/25/2025 18:35:00,14.80,6394.88,,,,,,
561,05/25/2025 18:40:00,14.84,4239.36,,,,,,
562,05/25/2025 18:45:00,14.75,3279.36,,,,,,
563,05/25/2025 18:50:00,14.75,3339.52,,,,,,
564,05/25/2025 18:55:00,14.75,2460.16,,,,,,
565,05/25/2025 19:00:00,14.88,3691.52,,,,,,
566,05/25/2025 19:05:00,14.88,12318.72,,,,,,
567,05/25/2025 19:10:00,14.93,3687.68,,,,,,
568,05/25/2025 19:15:00,14.97,9571.84,,,,,,
569,05/25/2025 19:20:00,14.88,4224.00,,,,,,
570,05/25/2025 19:25:00,14.84,3098.88,,,,,,
571,05/25/2025 19:30:00,14.88,7362.56,,,,,,
572,05/25/2025 19:35:00,14.93,3470.08,,,,,,
573,05/25/2025 19:40:00,14.84,2432.00,,,,,,
574,05/25/2025 19:45:00,14.80,1478.40,,,,,,
575,05/25/2025 19:50:00,14.80,1754.88,,,,,,
576,05/25/2025 19:55:00,14.84,1301.44,,,,,,
577,05/25/2025 20:00:00,14.75,681.60,,,,,,
578,05/25/2025 20:05:00,14.75,555.04,,,,,,
579,05/25/2025 20:10:00,14.75,482.72,,,,,,
580,05/25/2025 20:15:00,14.75,568.96,,,,,,
581,05/25/2025 20:20:00,14.84,1089.60,,,,,,
582,05/25/2025 20:25:00,14.80,1240.00,,,,,,
583,05/25/2025 20:30:00,14.88,1723.52,,,,,,
584,05/25/2025 20:35:00,14.88,1592.32,,,,,,
585,05/25/2025 20:40:00,14.93,2511.36,,,,,,
586,05/25/2025 20:45:00,14.93,1774.72,,,,,,
587,05/25/2025 20:50:00,14.88,2088.96,,,,,,
588,05/25/2025 20:55:00,14.93,1594.24,,,,,,
589,05/25/2025 21:00:00,14.93,1498.88,,,,,,
590,05/25/2025 21:05:00,14.93,1809.28,,,,,,
591,05/25/2025 21:10:00,14.88,1526.40,,,,,,
592,05/25/2025 21:15:00,14.93,1681.28,,,,,,
593,05/25/2025 21:20:00,14.88,1280.96,,,,,,
594,05/25/2025 21:25:00,14.93,1360.64,,,,,,
595,05/25/2025 21:30:00,14.93,1237.44,,,,,,
596,05/25/2025 21:35:00,14.88,1478.40,,,,,,
597,05/25/2025 21:40:00,14.97,1595.52,,,,,,
598,05/25/2025 21:45:00,14.97,2062.72,,,,,,
599,05/25/2025 21:50:00,15.06,3166.72,,,,,,
600,05/25/2025 21:55:00,15.01,1552.64,,,,,,
601,05/25/2025 22:00:00,14.97,706.24,,,,,,
602,05/25/2025 22:05:00,14.97,568.16,,,,,,
603,05/25/2025 22:10:00,14.97,635.20,,,,,,
604,05/25/2025 22:15:00,14.97,459.36,,,,,,
605,05/25/2025 22:20:00,14.97,479.52,,,,,,
606,05/25/2025 22:25:00,14.97,580.16,,,,,,
607,05/25/2025 22:30:00,14.93,572.64,,,,,,
608,05/25/2025 22:35:00,14.97,706.24,,,,,,
609,05/25/2025 22:40:00,14.93,580.16,,,,,,
610,05/25/2025 22:45:00,14.93,448.64,,,,,,
611,05/25/2025 22:50:00,14.88,427.20,,,,,,
612,05/25/2025 22:55:00,14.93,383.68,,,,,,
613,05/25/2025 23:00:00,14.93,412.48,,,,,,
614,05/25/2025 23:05:00,14.88,437.92,,,,,,
615,05/25/2025 23:10:00,14.88,607.20,,,,,,
616,05/25/2025 23:15:00,14.88,541.92,,,,,,
617,05/25/2025 23:20:00,14.88,436.32,,,,,,
618,05/25/2025 23:25:00,14.88,688.96,,,,,,
619,05/25/2025 23:30:00,14.88,565.28,,,,,,
620,05/25/2025 23:35:00,14.88,450.72,,,,,,
621,05/25/2025 23:40:00,14.88,286.16,,,,,,
622,05/25/2025 23:45:00,14.93,159.92,,,,,,
623,05/25/2025 23:50:00,14.88,140.20,,,,,,
624,05/25/2025 23:55:00,14.88,112.16,,,,,,
625,05/26/2025 00:00:00,14.80,84.84,,,,,,
626,05/26/2025 00:05:00,14.80,62.60,,,,,,
627,05/26/2025 00:10:00,14.75,42.42,,,,,,
628,05/26/2025 00:15:00,14.75,25.88,,,,,,
629,05/26/2025 00:20:00,14.71,14.58,,,,,,
630,05/26/2025 00:25:00,14.71,6.36,,,,,,
631,05/26/2025 00:30:00,14.58,2.87,,,,,,
632,05/26/2025 00:35:00,14.58,0.82,,,,,,
633,05/26/2025 00:40:00,14.54,0.20,,,,,,
634,05/26/2025 00:45:00,14.50,0.00,,,,,,
635,05/26/2025 00:50:00,14.50,0.00,,,,,,
636,05/26/2025 00:55:00,14.50,0.00,,,,,,
637,05/26/2025 01:00:00,14.45,0.00,,,,,,
638,05/26/2025 01:05:00,14.45,0.00,,,,,,
639,05/26/2025 01:10:00,14.41,0.00,,,,,,
640,05/26/2025 01:15:00,14.41,0.00,,,,,,
641,05/26/2025 01:20:00,14.45,0.00,,,,,,
642,05/26/2025 01:25:00,14.41,0.00,,,,,,
643,05/26/2025 01:30:00,14.41,0.00,,,,,,
644,05/26/2025 01:35:00,14.45,0.00,,,,,,
645,05/26/2025 01:40:00,14.41,0.00,,,,,,
646,05/26/2025 01:45:00,14.41,0.00,,,,,,
647,05/26/2025 01:50:00,14.33,0.00,,,,,,
648,05/26/2025 01:55:00,14.37,0.00,,,,,,
649,05/26/2025 02:00:00,14.37,0.00,,,,,,
650,05/26/2025 02:05:00,14.41,0.00,,,,,,
651,05/26/2025 02:10:00,14.37,0.00,,,,,,
652,05/26/2025 02:15:00,14.41,0.00,,,,,,
653,05/26/2025 02:20:00,14.37,0.00,,,,,,
654,05/26/2025 02:25:00,14.37,0.00,,,,,,
655,05/26/2025 02:30:00,14.41,0.00,,,,,,
656,05/26/2025 02:35:00,14.41,0.00,,,,,,
657,05/26/2025 02:40:00,14.33,0.00,,,,,,
658,05/26/2025 02:45:00,14.33,0.00,,,,,,
659,05/26/2025 02:50:00,14.37,0.00,,,,,,
660,05/26/2025 02:55:00,14.37,0.00,,,,,,
661,05/26/2025 03:00:00,14.33,0.00,,,,,,
662,05/26/2025 03:05:00,14.41,0.00,,,,,,
663,05/26/2025 03:10:00,14.33,0.00,,,,,,
664,05/26/2025 03:15:00,14.41,0.00,,,,,,
665,05/26/2025 03:20:00,14.37,0.20,,,,,,
666,05/26/2025 03:25:00,14.33,0.00,,,,,,
667,05/26/2025 03:30:00,14.37,0.00,,,,,,
668,05/26/2025 03:35:00,14.33,0.00,,,,,,
669,05/26/2025 03:40:00,14.37,0.00,,,,,,
670,05/26/2025 03:45:00,14.33,0.00,,,,,,
671,05/26/2025 03:50:00,14.33,0.00,,,,,,
672,05/26/2025 03:55:00,14.33,0.00,,,,,,
673,05/26/2025 04:00:00,14.37,0.00,,,,,,
674,05/26/2025 04:05:00,14.33,0.00,,,,,,
675,05/26/2025 04:10:00,14.33,0.00,,,,,,
676,05/26/2025 04:15:00,14.33,0.00,,,,,,
677,05/26/2025 04:20:00,14.37,0.00,,,,,,
678,05/26/2025 04:25:00,14.33,0.00,,,,,,
679,05/26/2025 04:30:00,14.33,0.00,,,,,,
680,05/26/2025 04:35:00,14.37,0.00,,,,,,
681,05/26/2025 04:40:00,14.37,0.00,,,,,,
682,05/26/2025 04:45:00,14.28,0.00,,,,,,
683,05/26/2025 04:50:00,14.28,0.00,,,,,,
684,05/26/2025 04:55:00,14.33,0.00,,,,,,
685,05/26/2025 05:00:00,14.28,0.00,,,,,,
686,05/26/2025 05:05:00,14.28,0.00,,,,,,
687,05/26/2025 05:10:00,14.33,0.00,,,,,,
688,05/26/2025 05:15:00,14.28,0.00,,,,,,
689,05/26/2025 05:20:00,14.33,0.00,,,,,,
690,05/26/2025 05:25:00,14.28,0.00,,,,,,
691,05/26/2025 05:30:00,14.33,0.00,,,,,,
692,05/26/2025 05:35:00,14.33,0.00,,,,,,
693,05/26/2025 05:40:00,14.37,0.00,,,,,,
694,05/26/2025 05:45:00,14.37,0.00,,,,,,
695,05/26/2025 05:50:00,14.33,0.00,,,,,,
696,05/26/2025 05:55:00,14.37,0.00,,,,,,
697,05/26/2025 06:00:00,14.33,0.00,,,,,,
698,05/26/2025 06:05:00,14.37,0.00,,,,,,
699,05/26/2025 06:10:00,14.33,0.00,,,,,,
700,05/26/2025 06:15:00,14.37,0.00,,,,,,
701,05/26/2025 06:20:00,14.37,0.00,,,,,,
702,05/26/2025 06:25:00,14.41,0.00,,,,,,
703,05/26/2025 06:30:00,14.37,0.00,,,,,,
704,05/26/2025 06:35:00,14.45,0.00,,,,,,
705,05/26/2025 06:40:00,14.41,0.00,,,,,,
706,05/26/2025 06:45:00,14.37,0.00,,,,,,
707,05/26/2025 06:50:00,14.45,0.00,,,,,,
708,05/26/2025 06:55:00,14.50,0.00,,,,,,
709,05/26/2025 07:00:00,14.45,0.00,,,,,,
710,05/26/2025 07:05:00,14.41,0.00,,,,,,
711,05/26/2025 07:10:00,14.50,0.00,,,,,,
712,05/26/2025 07:15:00,14.45,0.20,,,,,,
713,05/26/2025 07:20:00,14.50,0.00,,,,,,
714,05/26/2025 07:25:00,14.50,0.00,,,,,,
715,05/26/2025 07:30:00,14.50,0.00,,,,,,
716,05/26/2025 07:35:00,14.50,0.00,,,,,,
717,05/26/2025 07:40:00,14.54,0.00,,,,,,
718,05/26/2025 07:45:00,14.54,0.00,,,,,,
719,05/26/2025 07:50:00,14.54,0.00,,,,,,
720,05/26/2025 07:55:00,14.54,0.00,,,,,,
721,05/26/2025 08:00:00,14.50,0.00,,,,,,
722,05/26/2025 08:05:00,14.58,0.00,,,,,,
723,05/26/2025 08:10:00,14.58,0.00,,,,,,
724,05/26/2025 08:15:00,14.58,0.00,,,,,,
725,05/26/2025 08:20:00,14.58,0.00,,,,,,
726,05/26/2025 08:25:00,14.63,0.00,,,,,,
727,05/26/2025 08:30:00,14.63,0.00,,,,,,
728,05/26/2025 08:35:00,14.58,0.00,,,,,,
729,05/26/2025 08:40:00,14.63,0.00,,,,,,
730,05/26/2025 08:45:00,14.71,0.00,,,,,,
731,05/26/2025 08:50:00,14.67,0.00,,,,,,
732,05/26/2025 08:55:00,14.67,0.00,,,,,,
733,05/26/2025 09:00:00,14.67,0.41,,,,,,
734,05/26/2025 09:05:00,14.71,1.02,,,,,,
735,05/26/2025 09:10:00,14.71,2.67,,,,,,
736,05/26/2025 09:15:00,14.71,6.98,,,,,,
737,05/26/2025 09:20:00,14.75,16.46,,,,,,
738,05/26/2025 09:25:00,14.80,27.11,,,,,,
739,05/26/2025 09:30:00,14.75,42.00,,,,,,
740,05/26/2025 09:35:00,14.80,68.40,,,,,,
741,05/26/2025 09:40:00,14.75,94.80,,,,,,
742,05/26/2025 09:45:00,14.80,118.72,,,,,,
743,05/26/2025 09:50:00,14.80,169.04,,,,,,
744,05/26/2025 09:55:00,14.75,264.00,,,,,,
745,05/26/2025 10:00:00,14.71,291.28,,,,,,
746,05/26/2025 10:05:00,14.75,368.64,,,,,,
747,05/26/2025 10:10:00,14.80,469.60,,,,,,
748,05/26/2025 10:15:00,14.84,536.16,,,,,,
749,05/26/2025 10:20:00,14.84,694.72,,,,,,
750,05/26/2025 10:25:00,14.80,656.96,,,,,,
751,05/26/2025 10:30:00,14.80,816.00,,,,,,
752,05/26/2025 10:35:00,14.84,1257.92,,,,,,
753,05/26/2025 10:40:00,14.88,1413.76,,,,,,
754,05/26/2025 10:45:00,14.84,1488.64,,,,,,
755,05/26/2025 10:50:00,14.88,1807.36,,,,,,
756,05/26/2025 10:55:00,14.88,1818.88,,,,,,
757,05/26/2025 11:00:00,14.88,2000.00,,,,,,
758,05/26/2025 11:05:00,14.93,2716.16,,,,,,
759,05/26/2025 11:10:00,14.88,2016.64,,,,,,
760,05/26/2025 11:15:00,14.93,2568.32,,,,,,
761,05/26/2025 11:20:00,14.97,2798.08,,,,,,
762,05/26/2025 11:25:00,15.01,3160.32,,,,,,
763,05/26/2025 11:30:00,15.01,2912.00,,,,,,
764,05/26/2025 11:35:00,15.01,2542.08,,,,,,
765,05/26/2025 11:40:00,15.06,3872.00,,,,,,
766,05/26/2025 11:45:00,15.01,2826.24,,,,,,
767,05/26/2025 11:50:00,15.10,3166.72,,,,,,
768,05/26/2025 11:55:00,15.10,2882.56,,,,,,
769,05/26/2025 12:00:00,15.14,3264.00,,,,,,
770,05/26/2025 12:05:00,15.14,3340.80,,,,,,
771,05/26/2025 12:10:00,15.10,3313.92,,,,,,
772,05/26/2025 12:15:00,15.01,3130.88,,,,,,
773,05/26/2025 12:20:00,15.06,2164.48,,,,,,
774,05/26/2025 12:25:00,15.10,2732.80,,,,,,
775,05/26/2025 12:30:00,15.06,4163.84,,,,,,
776,05/26/2025 12:35:00,15.10,5130.24,,,,,,
777,05/26/2025 12:40:00,15.23,5432.32,,,,,,
778,05/26/2025 12:45:00,15.18,6576.64,,,,,,
779,05/26/2025 12:50:00,15.27,6392.32,,,,,,
780,05/26/2025 12:55:00,15.31,7203.84,,,,,,
781,05/26/2025 13:00:00,15.27,6156.80,,,,,,
782,05/26/2025 13:05:00,15.36,8112.64,,,,,,
783,05/26/2025 13:10:00,15.36,7795.20,,,,,,
784,05/26/2025 13:15:00,15.31,7598.08,,,,,,
785,05/26/2025 13:20:00,15.40,8432.64,,,,,,
786,05/26/2025 13:25:00,15.40,7178.24,,,,,,
787,05/26/2025 13:30:00,15.40,7546.88,,,,,,
788,05/26/2025 13:35:00,15.40,7336.96,,,,,,
789,05/26/2025 13:40:00,15.36,7564.80,,,,,,
790,05/26/2025 13:45:00,15.36,7421.44,,,,,,
791,05/26/2025 13:50:00,15.31,8243.20,,,,,,
792,05/26/2025 13:55:00,15.36,7744.00,,,,,,
793,05/26/2025 14:00:00,15.31,5258.24,,,,,,
794,05/26/2025 14:05:00,15.27,9722.88,,,,,,
795,05/26/2025 14:10:00,15.01,2274.56,,,,,,
796,05/26/2025 14:15:00,14.97,2374.40,,,,,,
797,05/26/2025 14:20:00,14.97,2685.44,,,,,,
798,05/26/2025 14:25:00,14.97,2746.88,,,,,,
799,05/26/2025 14:30:00,14.97,2550.40,,,,,,
800,05/26/2025 14:35:00,14.88,2704.64,,,,,,
801,05/26/2025 14:40:00,14.84,2969.60,,,,,,
802,05/26/2025 14:45:00,14.80,3371.52,,,,,,
803,05/26/2025 14:50:00,14.75,2535.68,,,,,,
804,05/26/2025 14:55:00,14.80,2814.72,,,,,,
805,05/26/2025 15:00:00,14.80,3165.44,,,,,,
806,05/26/2025 15:05:00,14.80,3240.96,,,,,,
807,05/26/2025 15:10:00,14.75,3566.08,,,,,,
808,05/26/2025 15:15:00,14.80,3500.80,,,,,,
809,05/26/2025 15:20:00,14.80,3562.24,,,,,,
810,05/26/2025 15:25:00,14.84,2903.04,,,,,,
811,05/26/2025 15:30:00,14.75,3763.20,,,,,,
812,05/26/2025 15:35:00,14.84,2900.48,,,,,,
813,05/26/2025 15:40:00,14.84,3865.60,,,,,,
814,05/26/2025 15:45:00,14.88,3907.84,,,,,,
815,05/26/2025 15:50:00,14.93,3704.32,,,,,,
816,05/26/2025 15:55:00,14.88,3809.28,,,,,,
817,05/26/2025 16:00:00,14.88,3868.16,,,,,,
818,05/26/2025 16:05:00,14.75,6348.80,,,,,,
819,05/26/2025 16:10:00,14.63,4398.08,,,,,,
820,05/26/2025 16:15:00,14.63,3367.68,,,,,,
821,05/26/2025 16:20:00,14.63,3168.00,,,,,,
822,05/26/2025 16:25:00,14.71,4821.76,,,,,,
823,05/26/2025 16:30:00,14.71,6248.96,,,,,,
824,05/26/2025 16:35:00,14.84,7992.32,,,,,,
825,05/26/2025 16:40:00,14.88,5153.28,,,,,,
826,05/26/2025 16:45:00,15.10,6604.80,,,,,,
827,05/26/2025 16:50:00,15.14,7472.64,,,,,,
828,05/26/2025 16:55:00,15.31,9300.48,,,,,,
829,05/26/2025 17:00:00,15.44,9405.44,,,,,,
830,05/26/2025 17:05:00,15.57,7882.24,,,,,,
831,05/26/2025 17:10:00,15.61,10306.56,,,,,,
832,05/26/2025 17:15:00,15.66,6947.84,,,,,,
833,05/26/2025 17:20:00,15.70,6625.28,,,,,,
834,05/26/2025 17:25:00,15.61,8340.48,,,,,,
835,05/26/2025 17:30:00,15.48,6776.32,,,,,,
836,05/26/2025 17:35:00,15.44,7229.44,,,,,,
837,05/26/2025 17:40:00,15.48,5926.40,,,,,,
838,05/26/2025 17:45:00,15.40,3403.52,,,,,,
839,05/26/2025 17:50:00,15.40,4200.96,,,,,,
840,05/26/2025 17:55:00,15.18,4391.68,,,,,,
841,05/26/2025 18:00:00,15.10,4207.36,,,,,,
842,05/26/2025 18:05:00,15.10,7086.08,,,,,,
843,05/26/2025 18:10:00,15.01,4328.96,,,,,,
844,05/26/2025 18:15:00,14.88,3842.56,,,,,,
845,05/26/2025 18:20:00,14.93,6545.92,,,,,,
846,05/26/2025 18:25:00,14.84,5683.20,,,,,,
847,05/26/2025 18:30:00,14.88,5205.76,,,,,,
848,05/26/2025 18:35:00,14.97,3572.48,,,,,,
849,05/26/2025 18:40:00,15.18,8919.04,,,,,,
850,05/26/2025 18:45:00,15.40,2705.92,,,,,,
851,05/26/2025 18:50:00,15.61,3252.48,,,,,,
852,05/26/2025 18:55:00,15.66,3137.28,,,,,,
853,05/26/2025 19:00:00,15.78,2942.72,,,,,,
854,05/26/2025 19:05:00,15.74,838.08,,,,,,
855,05/26/2025 19:10:00,15.87,2790.40,,,,,,
856,05/26/2025 19:15:00,15.87,2591.36,,,,,,
857,05/26/2025 19:20:00,16.00,3279.36,,,,,,
858,05/26/2025 19:25:00,16.00,789.44,,,,,,
859,05/26/2025 19:30:00,16.04,1909.76,,,,,,
860,05/26/2025 19:35:00,16.08,2958.08,,,,,,
861,05/26/2025 19:40:00,16.08,2777.60,,,,,,
862,05/26/2025 19:45:00,16.00,3114.24,,,,,,
863,05/26/2025 19:50:00,15.96,2355.20,,,,,,
864,05/26/2025 19:55:00,15.91,2662.40,,,,,,
865,05/26/2025 20:00:00,15.87,2951.68,,,,,,
866,05/26/2025 20:05:00,15.74,4838.40,,,,,,
867,05/26/2025 20:10:00,15.70,3480.32,,,,,,
868,05/26/2025 20:15:00,15.70,987.52,,,,,,
869,05/26/2025 20:20:00,15.70,1317.76,,,,,,
870,05/26/2025 20:25:00,15.66,1626.24,,,,,,
871,05/26/2025 20:30:00,15.83,1378.56,,,,,,
872,05/26/2025 20:35:00,15.66,1222.72,,,,,,
873,05/26/2025 20:40:00,15.61,1121.60,,,,,,
874,05/26/2025 20:45:00,15.57,1184.00,,,,,,
875,05/26/2025 20:50:00,15.48,1053.44,,,,,,
876,05/26/2025 20:55:00,15.44,1638.40,,,,,,
877,05/26/2025 21:00:00,15.57,8079.36,,,,,,
878,05/26/2025 21:05:00,15.61,6553.60,,,,,,
879,05/26/2025 21:10:00,15.61,7093.76,,,,,,
880,05/26/2025 21:15:00,15.57,6277.12,,,,,,
881,05/26/2025 21:20:00,15.53,1058.24,,,,,,
882,05/26/2025 21:25:00,15.61,4666.88,,,,,,
883,05/26/2025 21:30:00,15.61,4291.84,,,,,,
884,05/26/2025 21:35:00,15.66,5465.60,,,,,,
885,05/26/2025 21:40:00,15.57,1396.48,,,,,,
886,05/26/2025 21:45:00,15.57,3070.72,,,,,,
887,05/26/2025 21:50:00,15.44,574.72,,,,,,
888,05/26/2025 21:55:00,15.48,384.32,,,,,,
889,05/26/2025 22:00:00,15.53,417.44,,,,,,
890,05/26/2025 22:05:00,15.61,427.20,,,,,,
891,05/26/2025 22:10:00,15.66,432.96,,,,,,
892,05/26/2025 22:15:00,15.91,376.96,,,,,,
893,05/26/2025 22:20:00,15.83,348.96,,,,,,
894,05/26/2025 22:25:00,15.74,440.48,,,,,,
895,05/26/2025 22:30:00,15.61,465.12,,,,,,
896,05/26/2025 22:35:00,15.61,714.24,,,,,,
897,05/26/2025 22:40:00,15.53,620.32,,,,,,
898,05/26/2025 22:45:00,15.44,608.80,,,,,,
899,05/26/2025 22:50:00,15.40,707.84,,,,,,
900,05/26/2025 22:55:00,15.40,784.64,,,,,,
901,05/26/2025 23:00:00,15.31,694.72,,,,,,
902,05/26/2025 23:05:00,15.36,602.24,,,,,,
903,05/26/2025 23:10:00,15.31,601.44,,,,,,
904,05/26/2025 23:15:00,15.23,645.92,,,,,,
905,05/26/2025 23:20:00,15.31,649.92,,,,,,
906,05/26/2025 23:25:00,15.36,513.12,,,,,,
907,05/26/2025 23:30:00,15.36,399.36,,,,,,
908,05/26/2025 23:35:00,15.40,344.00,,,,,,
909,05/26/2025 23:40:00,15.53,255.76,,,,,,
910,05/26/2025 23:45:00,15.27,190.64,,,,,,
911,05/26/2025 23:50:00,15.23,152.52,,,,,,
912,05/26/2025 23:55:00,15.18,119.56,,,,,,
913,05/27/2025 00:00:00,15.23,91.52,,,,,,
914,05/27/2025 00:05:00,15.40,66.76,,,,,,
915,05/27/2025 00:10:00,15.40,60.96,,,,,,
916,05/27/2025 00:15:00,15.44,30.04,,,,,,
917,05/27/2025 00:20:00,15.44,18.90,,,,,,
918,05/27/2025 00:25:00,15.44,9.65,,,,,,
919,05/27/2025 00:30:00,15.40,4.72,,,,,,
920,05/27/2025 00:35:00,15.31,1.84,,,,,,
921,05/27/2025 00:40:00,15.18,0.61,,,,,,
922,05/27/2025 00:45:00,15.23,0.00,,,,,,
923,05/27/2025 00:50:00,15.23,0.00,,,,,,
924,05/27/2025 00:55:00,15.18,0.00,,,,,,
925,05/27/2025 01:00:00,15.23,0.00,,,,,,
926,05/27/2025 01:05:00,15.31,0.00,,,,,,
927,05/27/2025 01:10:00,15.36,0.00,,,,,,
928,05/27/2025 01:15:00,15.40,0.00,,,,,,
929,05/27/2025 01:20:00,15.40,0.00,,,,,,
930,05/27/2025 01:25:00,15.40,0.00,,,,,,
931,05/27/2025 01:30:00,15.44,0.00,,,,,,
932,05/27/2025 01:35:00,15.44,0.00,,,,,,
933,05/27/2025 01:40:00,15.44,0.00,,,,,,
934,05/27/2025 01:45:00,15.44,0.00,,,,,,
935,05/27/2025 01:50:00,15.40,0.00,,,,,,
936,05/27/2025 01:55:00,15.44,0.00,,,,,,
937,05/27/2025 02:00:00,15.44,0.00,,,,,,
938,05/27/2025 02:05:00,15.40,0.00,,,,,,
939,05/27/2025 02:10:00,15.44,0.00,,,,,,
940,05/27/2025 02:15:00,15.36,0.00,,,,,,
941,05/27/2025 02:20:00,15.40,0.00,,,,,,
942,05/27/2025 02:25:00,15.36,0.00,,,,,,
943,05/27/2025 02:30:00,15.36,0.00,,,,,,
944,05/27/2025 02:35:00,15.27,0.00,,,,,,
945,05/27/2025 02:40:00,15.31,0.00,,,,,,
946,05/27/2025 02:45:00,15.36,0.00,,,,,,
