#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Button Down,Started,Button Up,Host Connected,Stopped,End of File
3518,06/05/2025 01:00:00,14.15,0.00,,,,,,
3519,06/05/2025 01:05:00,13.94,0.00,,,,,,
3520,06/05/2025 01:10:00,13.51,0.00,,,,,,
3521,06/05/2025 01:15:00,13.60,0.00,,,,,,
3522,06/05/2025 01:20:00,13.68,0.00,,,,,,
3523,06/05/2025 01:25:00,13.73,0.00,,,,,,
3524,06/05/2025 01:30:00,13.73,0.00,,,,,,
3525,06/05/2025 01:35:00,14.07,0.00,,,,,,
3526,06/05/2025 01:40:00,14.33,0.00,,,,,,
3527,06/05/2025 01:45:00,14.54,0.00,,,,,,
3528,06/05/2025 01:50:00,14.41,0.00,,,,,,
3529,06/05/2025 01:55:00,14.15,0.00,,,,,,
3530,06/05/2025 02:00:00,13.94,0.00,,,,,,
3531,06/05/2025 02:05:00,13.73,0.00,,,,,,
3532,06/05/2025 02:10:00,13.64,0.00,,,,,,
3533,06/05/2025 02:15:00,13.55,0.00,,,,,,
3534,06/05/2025 02:20:00,13.81,0.00,,,,,,
3535,06/05/2025 02:25:00,14.24,0.00,,,,,,
3536,06/05/2025 02:30:00,14.41,0.00,,,,,,
3537,06/05/2025 02:35:00,14.41,0.00,,,,,,
3538,06/05/2025 02:40:00,14.54,0.00,,,,,,
3539,06/05/2025 02:45:00,14.58,0.00,,,,,,
3540,06/05/2025 02:50:00,14.54,0.00,,,,,,
3541,06/05/2025 02:55:00,14.37,0.00,,,,,,
3542,06/05/2025 03:00:00,14.20,0.00,,,,,,
3543,06/05/2025 03:05:00,14.11,0.00,,,,,,
3544,06/05/2025 03:10:00,13.85,0.00,,,,,,
3545,06/05/2025 03:15:00,13.64,0.00,,,,,,
3546,06/05/2025 03:20:00,13.60,0.00,,,,,,
3547,06/05/2025 03:25:00,13.60,0.00,,,,,,
3548,06/05/2025 03:30:00,13.55,0.00,,,,,,
3549,06/05/2025 03:35:00,13.51,0.00,,,,,,
3550,06/05/2025 03:40:00,13.51,0.00,,,,,,
3551,06/05/2025 03:45:00,13.43,0.00,,,,,,
3552,06/05/2025 03:50:00,13.47,0.00,,,,,,
3553,06/05/2025 03:55:00,13.43,0.00,,,,,,
3554,06/05/2025 04:00:00,13.38,0.00,,,,,,
3555,06/05/2025 04:05:00,13.43,0.00,,,,,,
3556,06/05/2025 04:10:00,13.38,0.00,,,,,,
3557,06/05/2025 04:15:00,13.38,0.00,,,,,,
3558,06/05/2025 04:20:00,13.43,0.00,,,,,,
3559,06/05/2025 04:25:00,13.38,0.20,,,,,,
3560,06/05/2025 04:30:00,13.38,0.00,,,,,,
3561,06/05/2025 04:35:00,13.38,0.00,,,,,,
3562,06/05/2025 04:40:00,13.38,0.20,,,,,,
3563,06/05/2025 04:45:00,13.43,0.00,,,,,,
3564,06/05/2025 04:50:00,13.38,0.00,,,,,,
3565,06/05/2025 04:55:00,13.38,0.00,,,,,,
3566,06/05/2025 05:00:00,13.38,0.00,,,,,,
3567,06/05/2025 05:05:00,13.34,0.00,,,,,,
3568,06/05/2025 05:10:00,13.38,0.00,,,,,,
3569,06/05/2025 05:15:00,13.43,0.00,,,,,,
3570,06/05/2025 05:20:00,13.38,0.00,,,,,,
3571,06/05/2025 05:25:00,13.43,0.00,,,,,,
3572,06/05/2025 05:30:00,13.43,0.00,,,,,,
3573,06/05/2025 05:35:00,13.38,0.00,,,,,,
3574,06/05/2025 05:40:00,13.43,0.00,,,,,,
3575,06/05/2025 05:45:00,13.38,0.00,,,,,,
3576,06/05/2025 05:50:00,13.43,0.00,,,,,,
3577,06/05/2025 05:55:00,13.43,0.00,,,,,,
3578,06/05/2025 06:00:00,13.38,0.00,,,,,,
3579,06/05/2025 06:05:00,13.43,0.00,,,,,,
3580,06/05/2025 06:10:00,13.47,0.00,,,,,,
3581,06/05/2025 06:15:00,13.43,0.00,,,,,,
3582,06/05/2025 06:20:00,13.38,0.00,,,,,,
3583,06/05/2025 06:25:00,13.43,0.00,,,,,,
3584,06/05/2025 06:30:00,13.38,0.00,,,,,,
3585,06/05/2025 06:35:00,13.38,0.00,,,,,,
3586,06/05/2025 06:40:00,13.43,0.00,,,,,,
3587,06/05/2025 06:45:00,13.43,0.00,,,,,,
3588,06/05/2025 06:50:00,13.47,0.00,,,,,,
3589,06/05/2025 06:55:00,13.43,0.00,,,,,,
3590,06/05/2025 07:00:00,13.38,0.00,,,,,,
3591,06/05/2025 07:05:00,13.43,0.00,,,,,,
3592,06/05/2025 07:10:00,13.47,0.00,,,,,,
3593,06/05/2025 07:15:00,13.47,0.00,,,,,,
3594,06/05/2025 07:20:00,13.43,0.00,,,,,,
3595,06/05/2025 07:25:00,13.43,0.00,,,,,,
3596,06/05/2025 07:30:00,13.43,0.00,,,,,,
3597,06/05/2025 07:35:00,13.47,0.00,,,,,,
3598,06/05/2025 07:40:00,13.43,0.00,,,,,,
3599,06/05/2025 07:45:00,13.47,0.00,,,,,,
3600,06/05/2025 07:50:00,13.38,0.00,,,,,,
3601,06/05/2025 07:55:00,13.38,0.00,,,,,,
3602,06/05/2025 08:00:00,13.38,0.00,,,,,,
3603,06/05/2025 08:05:00,13.43,0.00,,,,,,
3604,06/05/2025 08:10:00,13.38,0.00,,,,,,
3605,06/05/2025 08:15:00,13.43,0.00,,,,,,
3606,06/05/2025 08:20:00,13.38,0.00,,,,,,
3607,06/05/2025 08:25:00,13.38,0.00,,,,,,
3608,06/05/2025 08:30:00,13.38,0.00,,,,,,
3609,06/05/2025 08:35:00,13.34,0.20,,,,,,
3610,06/05/2025 08:40:00,13.38,0.00,,,,,,
3611,06/05/2025 08:45:00,13.38,0.00,,,,,,
3612,06/05/2025 08:50:00,13.34,0.00,,,,,,
3613,06/05/2025 08:55:00,13.38,0.00,,,,,,
3614,06/05/2025 09:00:00,13.38,0.00,,,,,,
3615,06/05/2025 09:05:00,13.38,0.00,,,,,,
3616,06/05/2025 09:10:00,13.34,0.00,,,,,,
3617,06/05/2025 09:15:00,13.38,0.00,,,,,,
3618,06/05/2025 09:20:00,13.38,0.00,,,,,,
3619,06/05/2025 09:25:00,13.38,0.00,,,,,,
3620,06/05/2025 09:30:00,13.38,0.00,,,,,,
3621,06/05/2025 09:35:00,13.38,0.00,,,,,,
3622,06/05/2025 09:40:00,13.43,0.00,,,,,,
3623,06/05/2025 09:45:00,13.38,0.00,,,,,,
3624,06/05/2025 09:50:00,13.38,0.00,,,,,,
3625,06/05/2025 09:55:00,13.47,0.00,,,,,,
3626,06/05/2025 10:00:00,13.47,0.00,,,,,,
3627,06/05/2025 10:05:00,13.43,0.00,,,,,,
3628,06/05/2025 10:10:00,13.51,0.00,,,,,,
3629,06/05/2025 10:15:00,13.47,0.00,,,,,,
3630,06/05/2025 10:20:00,13.47,0.00,,,,,,
3631,06/05/2025 10:25:00,13.51,0.00,,,,,,
3632,06/05/2025 10:30:00,13.51,0.00,,,,,,
3633,06/05/2025 10:35:00,13.51,0.00,,,,,,
3634,06/05/2025 10:40:00,13.51,0.00,,,,,,
3635,06/05/2025 10:45:00,13.55,0.00,,,,,,
3636,06/05/2025 10:50:00,13.55,0.00,,,,,,
3637,06/05/2025 10:55:00,13.55,0.00,,,,,,
3638,06/05/2025 11:00:00,13.55,0.00,,,,,,
3639,06/05/2025 11:05:00,13.55,0.00,,,,,,
3640,06/05/2025 11:10:00,13.60,0.00,,,,,,
3641,06/05/2025 11:15:00,13.60,0.00,,,,,,
3642,06/05/2025 11:20:00,13.55,0.00,,,,,,
3643,06/05/2025 11:25:00,13.60,0.00,,,,,,
3644,06/05/2025 11:30:00,13.55,0.00,,,,,,
3645,06/05/2025 11:35:00,13.60,0.00,,,,,,
3646,06/05/2025 11:40:00,13.60,0.00,,,,,,
3647,06/05/2025 11:45:00,13.60,0.00,,,,,,
3648,06/05/2025 11:50:00,13.73,0.00,,,,,,
3649,06/05/2025 11:55:00,13.73,0.00,,,,,,
3650,06/05/2025 12:00:00,13.81,0.00,,,,,,
3651,06/05/2025 12:05:00,13.64,0.00,,,,,,
3652,06/05/2025 12:10:00,13.60,0.00,,,,,,
3653,06/05/2025 12:15:00,13.55,0.00,,,,,,
3654,06/05/2025 12:20:00,13.51,0.00,,,,,,
3655,06/05/2025 12:25:00,13.55,0.00,,,,,,
3656,06/05/2025 12:30:00,13.60,0.20,,,,,,
3657,06/05/2025 12:35:00,13.68,0.00,,,,,,
3658,06/05/2025 12:40:00,13.77,0.00,,,,,,
3659,06/05/2025 12:45:00,13.77,0.00,,,,,,
3660,06/05/2025 12:50:00,13.64,0.00,,,,,,
3661,06/05/2025 12:55:00,13.68,0.00,,,,,,
3662,06/05/2025 13:00:00,13.64,0.00,,,,,,
3663,06/05/2025 13:05:00,13.64,0.00,,,,,,
3664,06/05/2025 13:10:00,13.60,0.00,,,,,,
3665,06/05/2025 13:15:00,13.55,0.00,,,,,,
3666,06/05/2025 13:20:00,13.68,0.00,,,,,,
3667,06/05/2025 13:25:00,13.77,0.00,,,,,,
3668,06/05/2025 13:30:00,13.81,0.00,,,,,,
3669,06/05/2025 13:35:00,13.68,0.00,,,,,,
3670,06/05/2025 13:40:00,13.64,0.00,,,,,,
3671,06/05/2025 13:45:00,13.55,0.00,,,,,,
3672,06/05/2025 13:50:00,13.55,0.00,,,,,,
3673,06/05/2025 13:55:00,13.55,0.00,,,,,,
3674,06/05/2025 14:00:00,13.51,0.00,,,,,,
3675,06/05/2025 14:05:00,13.47,0.00,,,,,,
3676,06/05/2025 14:10:00,13.51,0.00,,,,,,
3677,06/05/2025 14:15:00,13.47,0.00,,,,,,
3678,06/05/2025 14:20:00,13.43,0.00,,,,,,
3679,06/05/2025 14:25:00,13.38,0.00,,,,,,
3680,06/05/2025 14:30:00,13.43,0.00,,,,,,
3681,06/05/2025 14:35:00,13.38,0.00,,,,,,
3682,06/05/2025 14:40:00,13.38,0.00,,,,,,
3683,06/05/2025 14:45:00,13.38,0.00,,,,,,
3684,06/05/2025 14:50:00,13.43,0.00,,,,,,
3685,06/05/2025 14:53:44,,,,,Logged,,,
3686,06/05/2025 14:53:52,,,Logged,,Logged,,,
3687,06/05/2025 14:53:54,,,,,Logged,,,
3688,06/05/2025 14:54:11,,,Logged,,Logged,,,
3689,06/05/2025 14:54:12,,,Logged,,Logged,,,
3690,06/05/2025 14:55:00,13.47,2.08,,,,,,
3691,06/05/2025 15:00:00,13.90,220.08,,,,,,
3692,06/05/2025 15:05:00,15.10,219.92,,,,,,
3693,06/05/2025 15:10:00,16.30,168.32,,,,,,
3694,06/05/2025 15:15:00,17.41,120.28,,,,,,
3695,06/05/2025 15:20:00,18.19,124.44,,,,,,
3696,06/05/2025 15:25:00,18.57,146.44,,,,,,
3697,06/05/2025 15:30:00,18.96,144.68,,,,,,
3698,06/05/2025 15:35:00,19.60,187.76,,,,,,
3699,06/05/2025 15:40:00,20.25,180.24,,,,,,
3700,06/05/2025 15:45:00,21.10,122.48,,,,,,
3701,06/05/2025 15:50:00,21.96,168.80,,,,,,
3702,06/05/2025 15:55:00,22.95,210.72,,,,,,
3703,06/05/2025 16:00:00,23.81,225.76,,,,,,
3704,06/05/2025 16:05:00,24.28,224.88,,,,,,
3705,06/05/2025 16:10:00,24.45,182.32,,,,,,
3706,06/05/2025 16:15:00,24.36,229.28,,,,,,
3707,06/05/2025 16:20:00,24.54,284.80,,,,,,
3708,06/05/2025 16:25:00,24.92,256.16,,,,,,
3709,06/05/2025 16:30:00,25.05,263.92,,,,,,
3710,06/05/2025 16:35:00,25.27,263.04,,,,,,
3711,06/05/2025 16:40:00,25.31,259.52,,,,,,
3712,06/05/2025 16:45:00,25.57,262.24,,,,,,
3713,06/05/2025 16:50:00,25.91,251.20,,,,,,
3714,06/05/2025 16:55:00,26.08,236.80,,,,,,
3715,06/05/2025 17:00:00,26.08,253.68,,,,,,
3716,06/05/2025 17:05:00,26.08,247.04,,,,,,
3717,06/05/2025 17:10:00,26.17,269.76,,,,,,
3718,06/05/2025 17:15:00,26.21,265.60,,,,,,
3719,06/05/2025 17:20:00,26.38,255.36,,,,,,
3720,06/05/2025 17:25:00,26.68,249.52,,,,,,
3721,06/05/2025 17:30:00,27.15,235.12,,,,,,
3722,06/05/2025 17:35:00,27.84,266.40,,,,,,
3723,06/05/2025 17:40:00,28.23,281.44,,,,,,
3724,06/05/2025 17:45:00,28.35,267.84,,,,,,
3725,06/05/2025 17:50:00,28.44,484.80,,,,,,
3726,06/05/2025 17:55:00,28.65,502.72,,,,,,
3727,06/05/2025 18:00:00,29.00,175.68,,,,,,
3728,06/05/2025 18:05:00,29.04,110.16,,,,,,
3729,06/05/2025 18:10:00,28.53,158.96,,,,,,
3730,06/05/2025 18:15:00,27.75,0.00,,,,,,
3731,06/05/2025 18:20:00,27.32,0.20,,,,,,
3732,06/05/2025 18:25:00,27.07,0.20,,,,,,
3733,06/05/2025 18:30:00,26.85,0.20,,,,,,
3734,06/05/2025 18:35:00,26.60,0.20,,,,,,
3735,06/05/2025 18:40:00,26.30,0.62,,,,,,
3736,06/05/2025 18:45:00,26.04,0.62,,,,,,
3737,06/05/2025 18:50:00,20.89,66.18,,,,,,
3738,06/05/2025 18:55:00,19.90,66.18,,,,,,
3739,06/05/2025 19:00:00,19.69,66.60,,,,,,
3740,06/05/2025 19:05:00,19.69,66.60,,,,,,
3741,06/05/2025 19:10:00,19.69,66.18,,,,,,
3742,06/05/2025 19:15:00,19.69,66.18,,,,,,
3743,06/05/2025 19:20:00,19.69,66.60,,,,,,
3744,06/05/2025 19:25:00,19.69,66.60,,,,,,
3745,06/05/2025 19:30:00,19.69,66.60,,,,,,
3746,06/05/2025 19:35:00,19.65,66.60,,,,,,
3747,06/05/2025 19:40:00,19.65,66.60,,,,,,
3748,06/05/2025 19:45:00,19.69,66.18,,,,,,
3749,06/05/2025 19:50:00,19.69,66.60,,,,,,
3750,06/05/2025 19:55:00,19.65,66.60,,,,,,
3751,06/05/2025 20:00:00,19.69,66.60,,,,,,
3752,06/05/2025 20:05:00,19.65,66.60,,,,,,
3753,06/05/2025 20:10:00,19.60,66.60,,,,,,
3754,06/05/2025 20:15:00,19.60,66.60,,,,,,
3755,06/05/2025 20:20:00,19.56,66.60,,,,,,
3756,06/05/2025 20:25:00,19.65,66.18,,,,,,
3757,06/05/2025 20:30:00,19.60,66.60,,,,,,
3758,06/05/2025 20:35:00,19.65,66.60,,,,,,
3759,06/05/2025 20:40:00,19.60,66.60,,,,,,
3760,06/05/2025 20:45:00,19.60,66.60,,,,,,
3761,06/05/2025 20:50:00,19.60,66.60,,,,,,
3762,06/05/2025 20:55:00,19.60,66.60,,,,,,
3763,06/05/2025 21:00:00,19.56,66.60,,,,,,
3764,06/05/2025 21:05:00,19.60,66.60,,,,,,
3765,06/05/2025 21:10:00,19.65,66.60,,,,,,
3766,06/05/2025 21:15:00,19.60,66.60,,,,,,
3767,06/05/2025 21:20:00,19.60,66.60,,,,,,
3768,06/05/2025 21:25:00,19.56,66.60,,,,,,
3769,06/05/2025 21:30:00,19.56,66.60,,,,,,
3770,06/05/2025 21:35:00,19.56,66.60,,,,,,
3771,06/05/2025 21:40:00,19.60,66.60,,,,,,
3772,06/05/2025 21:45:00,19.60,66.60,,,,,,
3773,06/05/2025 21:50:00,19.52,66.60,,,,,,
3774,06/05/2025 21:55:00,19.52,66.60,,,,,,
3775,06/05/2025 22:00:00,19.56,66.60,,,,,,
3776,06/05/2025 22:05:00,19.52,66.60,,,,,,
3777,06/05/2025 22:10:00,19.56,66.60,,,,,,
3778,06/05/2025 22:15:00,19.52,66.18,,,,,,
3779,06/05/2025 22:20:00,19.52,66.60,,,,,,
3780,06/05/2025 22:25:00,19.56,66.18,,,,,,
3781,06/05/2025 22:30:00,19.52,66.18,,,,,,
3782,06/05/2025 22:35:00,19.52,66.60,,,,,,
3783,06/05/2025 22:40:00,19.47,66.18,,,,,,
3784,06/05/2025 22:45:00,19.52,66.60,,,,,,
3785,06/05/2025 22:50:00,19.52,66.60,,,,,,
3786,06/05/2025 22:55:00,19.52,66.18,,,,,,
3787,06/05/2025 23:00:00,19.52,66.18,,,,,,
3788,06/05/2025 23:05:00,19.47,66.60,,,,,,
3789,06/05/2025 23:10:00,19.52,67.02,,,,,,
3790,06/05/2025 23:15:00,19.47,66.18,,,,,,
3791,06/05/2025 23:20:00,19.47,66.18,,,,,,
3792,06/05/2025 23:25:00,19.52,66.18,,,,,,
3793,06/05/2025 23:30:00,19.52,66.18,,,,,,
3794,06/05/2025 23:35:00,19.47,66.18,,,,,,
3795,06/05/2025 23:40:00,19.43,66.60,,,,,,
3796,06/05/2025 23:45:00,19.47,66.60,,,,,,
3797,06/05/2025 23:50:00,19.47,66.18,,,,,,
3798,06/05/2025 23:55:00,19.43,66.18,,,,,,
3799,06/06/2025 00:00:00,19.47,66.18,,,,,,
3800,06/06/2025 00:05:00,19.43,66.18,,,,,,
3801,06/06/2025 00:10:00,19.47,66.18,,,,,,
3802,06/06/2025 00:15:00,19.47,66.18,,,,,,
3803,06/06/2025 00:20:00,19.43,66.18,,,,,,
3804,06/06/2025 00:25:00,19.43,66.18,,,,,,
3805,06/06/2025 00:30:00,19.39,66.18,,,,,,
3806,06/06/2025 00:35:00,19.43,66.18,,,,,,
3807,06/06/2025 00:40:00,19.43,66.18,,,,,,
3808,06/06/2025 00:45:00,19.47,66.60,,,,,,
3809,06/06/2025 00:50:00,19.47,66.60,,,,,,
3810,06/06/2025 00:55:00,19.43,66.18,,,,,,
3811,06/06/2025 01:00:00,19.43,66.18,,,,,,
3812,06/06/2025 01:05:00,19.43,66.60,,,,,,
3813,06/06/2025 01:10:00,19.39,66.18,,,,,,
3814,06/06/2025 01:15:00,19.43,66.18,,,,,,
3815,06/06/2025 01:20:00,19.39,66.18,,,,,,
3816,06/06/2025 01:25:00,19.43,66.18,,,,,,
3817,06/06/2025 01:30:00,19.39,66.18,,,,,,
3818,06/06/2025 01:35:00,19.39,66.60,,,,,,
3819,06/06/2025 01:40:00,19.39,66.18,,,,,,
3820,06/06/2025 01:45:00,19.39,66.60,,,,,,
3821,06/06/2025 01:50:00,19.39,66.18,,,,,,
3822,06/06/2025 01:55:00,19.39,66.18,,,,,,
3823,06/06/2025 02:00:00,19.39,66.18,,,,,,
3824,06/06/2025 02:05:00,19.35,66.18,,,,,,
3825,06/06/2025 02:10:00,19.30,66.18,,,,,,
3826,06/06/2025 02:15:00,19.39,66.18,,,,,,
3827,06/06/2025 02:20:00,19.35,66.18,,,,,,
3828,06/06/2025 02:25:00,19.39,66.18,,,,,,
3829,06/06/2025 02:30:00,19.35,66.18,,,,,,
3830,06/06/2025 02:35:00,19.35,66.18,,,,,,
3831,06/06/2025 02:40:00,19.35,66.18,,,,,,
3832,06/06/2025 02:45:00,19.35,66.18,,,,,,
3833,06/06/2025 02:50:00,19.39,66.18,,,,,,
3834,06/06/2025 02:55:00,19.35,66.18,,,,,,
3835,06/06/2025 03:00:00,19.35,66.18,,,,,,
3836,06/06/2025 03:05:00,19.39,66.18,,,,,,
3837,06/06/2025 03:10:00,19.35,66.60,,,,,,
3838,06/06/2025 03:15:00,19.30,66.18,,,,,,
3839,06/06/2025 03:20:00,19.35,66.18,,,,,,
3840,06/06/2025 03:25:00,19.35,66.18,,,,,,
3841,06/06/2025 03:30:00,19.35,66.18,,,,,,
3842,06/06/2025 03:35:00,19.35,66.18,,,,,,
3843,06/06/2025 03:40:00,19.35,66.18,,,,,,
3844,06/06/2025 03:45:00,19.30,66.18,,,,,,
3845,06/06/2025 03:50:00,19.30,66.18,,,,,,
3846,06/06/2025 03:55:00,19.30,66.18,,,,,,
3847,06/06/2025 04:00:00,19.30,66.18,,,,,,
3848,06/06/2025 04:05:00,19.30,66.18,,,,,,
3849,06/06/2025 04:10:00,19.35,66.18,,,,,,
3850,06/06/2025 04:15:00,19.30,66.18,,,,,,
3851,06/06/2025 04:20:00,19.30,66.18,,,,,,
3852,06/06/2025 04:25:00,19.30,66.18,,,,,,
3853,06/06/2025 04:30:00,19.26,66.18,,,,,,
3854,06/06/2025 04:35:00,19.30,66.18,,,,,,
3855,06/06/2025 04:40:00,19.30,66.60,,,,,,
3856,06/06/2025 04:45:00,19.30,66.18,,,,,,
3857,06/06/2025 04:50:00,19.22,66.18,,,,,,
3858,06/06/2025 04:55:00,19.30,66.18,,,,,,
3859,06/06/2025 05:00:00,19.30,66.18,,,,,,
3860,06/06/2025 05:05:00,19.30,66.18,,,,,,
3861,06/06/2025 05:10:00,19.26,66.18,,,,,,
3862,06/06/2025 05:15:00,19.30,66.18,,,,,,
3863,06/06/2025 05:20:00,19.30,66.18,,,,,,
3864,06/06/2025 05:25:00,19.26,66.18,,,,,,
3865,06/06/2025 05:30:00,19.30,66.18,,,,,,
3866,06/06/2025 05:35:00,19.30,66.18,,,,,,
3867,06/06/2025 05:40:00,19.26,66.18,,,,,,
3868,06/06/2025 05:45:00,19.30,66.18,,,,,,
3869,06/06/2025 05:50:00,19.30,66.18,,,,,,
3870,06/06/2025 05:55:00,19.22,66.18,,,,,,
3871,06/06/2025 06:00:00,19.26,66.18,,,,,,
3872,06/06/2025 06:05:00,19.26,66.60,,,,,,
3873,06/06/2025 06:10:00,19.26,66.18,,,,,,
3874,06/06/2025 06:15:00,19.26,66.18,,,,,,
3875,06/06/2025 06:20:00,19.22,66.18,,,,,,
3876,06/06/2025 06:25:00,19.26,66.18,,,,,,
3877,06/06/2025 06:30:00,19.22,66.18,,,,,,
3878,06/06/2025 06:35:00,19.26,66.18,,,,,,
3879,06/06/2025 06:40:00,19.26,66.18,,,,,,
3880,06/06/2025 06:45:00,19.22,66.18,,,,,,
3881,06/06/2025 06:50:00,19.17,66.18,,,,,,
3882,06/06/2025 06:55:00,19.22,66.18,,,,,,
3883,06/06/2025 07:00:00,19.22,66.18,,,,,,
3884,06/06/2025 07:05:00,19.26,66.18,,,,,,
3885,06/06/2025 07:10:00,19.22,66.18,,,,,,
3886,06/06/2025 07:15:00,19.22,66.18,,,,,,
3887,06/06/2025 07:20:00,19.22,66.18,,,,,,
3888,06/06/2025 07:25:00,19.22,66.18,,,,,,
3889,06/06/2025 07:30:00,19.22,66.18,,,,,,
3890,06/06/2025 07:35:00,19.22,66.18,,,,,,
3891,06/06/2025 07:40:00,19.22,66.18,,,,,,
3892,06/06/2025 07:45:00,19.17,66.18,,,,,,
3893,06/06/2025 07:50:00,19.17,66.18,,,,,,
3894,06/06/2025 07:55:00,19.22,66.18,,,,,,
3895,06/06/2025 08:00:00,19.17,66.18,,,,,,
3896,06/06/2025 08:05:00,19.22,66.18,,,,,,
3897,06/06/2025 08:10:00,19.17,66.18,,,,,,
3898,06/06/2025 08:15:00,19.17,66.18,,,,,,
3899,06/06/2025 08:20:00,19.22,66.60,,,,,,
3900,06/06/2025 08:25:00,19.13,66.18,,,,,,
3901,06/06/2025 08:30:00,19.22,66.18,,,,,,
3902,06/06/2025 08:35:00,19.17,66.18,,,,,,
3903,06/06/2025 08:40:00,19.17,66.18,,,,,,
3904,06/06/2025 08:45:00,19.13,66.18,,,,,,
3905,06/06/2025 08:50:00,19.17,66.18,,,,,,
3906,06/06/2025 08:55:00,19.17,66.18,,,,,,
3907,06/06/2025 09:00:00,19.17,66.18,,,,,,
3908,06/06/2025 09:05:00,19.17,66.18,,,,,,
3909,06/06/2025 09:10:00,19.17,66.18,,,,,,
3910,06/06/2025 09:15:00,19.17,66.18,,,,,,
3911,06/06/2025 09:20:00,19.13,66.18,,,,,,
3912,06/06/2025 09:25:00,19.13,66.18,,,,,,
3913,06/06/2025 09:30:00,19.22,66.18,,,,,,
3914,06/06/2025 09:35:00,19.17,65.76,,,,,,
3915,06/06/2025 09:40:00,19.17,66.18,,,,,,
3916,06/06/2025 09:45:00,19.17,66.18,,,,,,
3917,06/06/2025 09:50:00,19.22,66.18,,,,,,
3918,06/06/2025 09:55:00,19.17,66.18,,,,,,
3919,06/06/2025 10:00:00,19.17,66.18,,,,,,
3920,06/06/2025 10:05:00,19.17,66.18,,,,,,
3921,06/06/2025 10:10:00,19.13,66.18,,,,,,
3922,06/06/2025 10:15:00,19.17,66.18,,,,,,
3923,06/06/2025 10:20:00,19.17,66.18,,,,,,
3924,06/06/2025 10:25:00,19.13,66.18,,,,,,
3925,06/06/2025 10:30:00,19.17,66.18,,,,,,
3926,06/06/2025 10:35:00,19.13,66.18,,,,,,
3927,06/06/2025 10:40:00,19.13,66.18,,,,,,
3928,06/06/2025 10:45:00,19.09,66.18,,,,,,
3929,06/06/2025 10:50:00,19.17,66.18,,,,,,
3930,06/06/2025 10:55:00,19.13,66.18,,,,,,
3931,06/06/2025 11:00:00,19.17,66.18,,,,,,
3932,06/06/2025 11:05:00,19.17,66.60,,,,,,
3933,06/06/2025 11:10:00,19.09,66.18,,,,,,
3934,06/06/2025 11:15:00,19.13,66.60,,,,,,
3935,06/06/2025 11:20:00,19.13,66.60,,,,,,
3936,06/06/2025 11:25:00,19.13,66.60,,,,,,
3937,06/06/2025 11:30:00,19.13,67.02,,,,,,
3938,06/06/2025 11:35:00,19.13,67.02,,,,,,
3939,06/06/2025 11:40:00,19.13,67.02,,,,,,
3940,06/06/2025 11:45:00,19.13,67.02,,,,,,
3941,06/06/2025 11:50:00,19.13,66.60,,,,,,
3942,06/06/2025 11:55:00,19.13,66.60,,,,,,
3943,06/06/2025 12:00:00,19.13,66.60,,,,,,
3944,06/06/2025 12:05:00,19.13,66.60,,,,,,
3945,06/06/2025 12:10:00,19.09,66.60,,,,,,
3946,06/06/2025 12:15:00,19.13,66.60,,,,,,
3947,06/06/2025 12:20:00,19.13,66.18,,,,,,
3948,06/06/2025 12:25:00,19.09,69.52,,,,,,
3949,06/06/2025 12:30:00,19.13,69.10,,,,,,
3950,06/06/2025 12:35:00,19.13,69.52,,,,,,
3951,06/06/2025 12:40:00,19.09,69.52,,,,,,
3952,06/06/2025 12:45:00,19.09,69.52,,,,,,
3953,06/06/2025 12:50:00,19.17,69.52,,,,,,
3954,06/06/2025 12:55:00,19.13,69.52,,,,,,
3955,06/06/2025 13:00:00,19.09,69.52,,,,,,
3956,06/06/2025 13:05:00,19.13,80.42,,,,,,
3957,06/06/2025 13:10:00,19.13,80.42,,,,,,
3958,06/06/2025 13:15:00,20.03,213.04,,,,,,
3959,06/06/2025 13:20:00,20.59,506.56,,,,,,
3960,06/06/2025 13:25:00,20.33,490.24,,,,,,
3961,06/06/2025 13:30:00,20.12,491.52,,,,,,
3962,06/06/2025 13:35:00,20.20,480.32,,,,,,
3963,06/06/2025 13:40:00,20.46,37.66,,,,,,
3964,06/06/2025 13:45:00,20.59,411.36,,,,,,
3965,06/06/2025 13:50:00,20.80,413.12,,,,,,
3966,06/06/2025 13:55:00,20.76,411.36,,,,,,
3967,06/06/2025 14:00:00,20.85,411.36,,,,,,
3968,06/06/2025 14:05:00,20.89,412.16,,,,,,
3969,06/06/2025 14:10:00,20.98,410.56,,,,,,
3970,06/06/2025 14:15:00,20.98,411.36,,,,,,
3971,06/06/2025 14:20:00,21.02,412.16,,,,,,
3972,06/06/2025 14:25:00,21.19,373.76,,,,,,
3973,06/06/2025 14:30:00,21.28,368.00,,,,,,
3974,06/06/2025 14:35:00,21.53,368.00,,,,,,
3975,06/06/2025 14:40:00,21.53,409.76,,,,,,
3976,06/06/2025 14:45:00,21.49,407.68,,,,,,
3977,06/06/2025 14:50:00,21.45,407.20,,,,,,
3978,06/06/2025 14:55:00,21.40,409.76,,,,,,
3979,06/06/2025 15:00:00,21.45,426.88,,,,,,
3980,06/06/2025 15:05:00,21.45,409.76,,,,,,
3981,06/06/2025 15:10:00,21.45,409.76,,,,,,
