#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1409,05/28/2025 18:20:00,15.40,722.24,,,,,,
1410,05/28/2025 18:25:00,15.40,684.16,,,,,,
1411,05/28/2025 18:30:00,15.44,658.88,,,,,,
1412,05/28/2025 18:35:00,15.40,644.80,,,,,,
1413,05/28/2025 18:40:00,15.40,691.84,,,,,,
1414,05/28/2025 18:45:00,15.40,614.88,,,,,,
1415,05/28/2025 18:50:00,15.31,518.40,,,,,,
1416,05/28/2025 18:55:00,15.31,523.04,,,,,,
1417,05/28/2025 19:00:00,15.36,464.64,,,,,,
1418,05/28/2025 19:05:00,15.31,468.00,,,,,,
1419,05/28/2025 19:10:00,15.31,454.56,,,,,,
1420,05/28/2025 19:15:00,15.36,403.84,,,,,,
1421,05/28/2025 19:20:00,15.36,461.28,,,,,,
1422,05/28/2025 19:25:00,15.40,392.00,,,,,,
1423,05/28/2025 19:30:00,15.36,386.88,,,,,,
1424,05/28/2025 19:35:00,15.36,348.80,,,,,,
1425,05/28/2025 19:40:00,15.40,371.52,,,,,,
1426,05/28/2025 19:45:00,15.36,376.64,,,,,,
1427,05/28/2025 19:50:00,15.40,376.64,,,,,,
1428,05/28/2025 19:55:00,15.36,361.44,,,,,,
1429,05/28/2025 20:00:00,15.40,371.52,,,,,,
1430,05/28/2025 20:05:00,15.31,317.52,,,,,,
1431,05/28/2025 20:10:00,15.40,349.76,,,,,,
1432,05/28/2025 20:15:00,15.40,309.12,,,,,,
1433,05/28/2025 20:20:00,15.44,283.04,,,,,,
1434,05/28/2025 20:25:00,15.40,211.28,,,,,,
1435,05/28/2025 20:30:00,15.40,177.36,,,,,,
1436,05/28/2025 20:35:00,15.40,180.72,,,,,,
1437,05/28/2025 20:40:00,15.44,155.28,,,,,,
1438,05/28/2025 20:45:00,15.40,121.64,,,,,,
1439,05/28/2025 20:50:00,15.44,105.52,,,,,,
1440,05/28/2025 20:55:00,15.40,99.52,,,,,,
1441,05/28/2025 21:00:00,15.44,94.48,,,,,,
1442,05/28/2025 21:05:00,15.44,97.84,,,,,,
1443,05/28/2025 21:10:00,15.40,86.88,,,,,,
1444,05/28/2025 21:15:00,15.48,86.88,,,,,,
1445,05/28/2025 21:20:00,15.44,80.18,,,,,,
1446,05/28/2025 21:25:00,15.44,78.48,,,,,,
1447,05/28/2025 21:30:00,15.44,77.64,,,,,,
1448,05/28/2025 21:35:00,15.44,94.48,,,,,,
1449,05/28/2025 21:40:00,15.44,109.72,,,,,,
1450,05/28/2025 21:45:00,15.44,112.24,,,,,,
1451,05/28/2025 21:50:00,15.48,110.56,,,,,,
1452,05/28/2025 21:55:00,15.44,115.72,,,,,,
1453,05/28/2025 22:00:00,15.48,100.48,,,,,,
1454,05/28/2025 22:05:00,15.53,81.86,,,,,,
1455,05/28/2025 22:10:00,15.53,75.86,,,,,,
1456,05/28/2025 22:15:00,15.44,65.44,,,,,,
1457,05/28/2025 22:20:00,15.48,60.38,,,,,,
1458,05/28/2025 22:25:00,15.53,60.82,,,,,,
1459,05/28/2025 22:30:00,15.48,62.08,,,,,,
1460,05/28/2025 22:35:00,15.48,66.28,,,,,,
1461,05/28/2025 22:40:00,15.44,54.02,,,,,,
1462,05/28/2025 22:45:00,15.48,44.28,,,,,,
1463,05/28/2025 22:50:00,15.48,42.60,,,,,,
1464,05/28/2025 22:55:00,15.48,38.82,,,,,,
1465,05/28/2025 23:00:00,15.48,27.83,,,,,,
1466,05/28/2025 23:05:00,15.44,24.04,,,,,,
1467,05/28/2025 23:10:00,15.40,21.04,,,,,,
1468,05/28/2025 23:15:00,15.44,19.78,,,,,,
1469,05/28/2025 23:20:00,15.44,19.36,,,,,,
1470,05/28/2025 23:25:00,15.44,17.67,,,,,,
1471,05/28/2025 23:30:00,15.40,14.54,,,,,,
1472,05/28/2025 23:35:00,15.40,12.20,,,,,,
1473,05/28/2025 23:40:00,15.40,11.36,,,,,,
1474,05/28/2025 23:45:00,15.40,10.73,,,,,,
1475,05/28/2025 23:50:00,15.40,9.47,,,,,,
1476,05/28/2025 23:55:00,15.36,8.83,,,,,,
1477,05/29/2025 00:00:00,15.36,7.57,,,,,,
1478,05/29/2025 00:05:00,15.31,5.89,,,,,,
1479,05/29/2025 00:10:00,15.36,3.99,,,,,,
1480,05/29/2025 00:15:00,15.31,3.15,,,,,,
1481,05/29/2025 00:20:00,15.27,2.10,,,,,,
1482,05/29/2025 00:25:00,15.27,1.05,,,,,,
1483,05/29/2025 00:30:00,15.27,0.42,,,,,,
1484,05/29/2025 00:35:00,15.23,0.00,,,,,,
1485,05/29/2025 00:40:00,15.27,0.00,,,,,,
1486,05/29/2025 00:45:00,15.23,0.00,,,,,,
1487,05/29/2025 00:50:00,15.27,0.00,,,,,,
1488,05/29/2025 00:55:00,15.23,0.00,,,,,,
1489,05/29/2025 01:00:00,15.23,0.00,,,,,,
1490,05/29/2025 01:05:00,15.18,0.00,,,,,,
1491,05/29/2025 01:10:00,15.18,0.00,,,,,,
1492,05/29/2025 01:15:00,15.27,0.00,,,,,,
1493,05/29/2025 01:20:00,15.27,0.00,,,,,,
1494,05/29/2025 01:25:00,15.18,0.00,,,,,,
1495,05/29/2025 01:30:00,15.23,0.00,,,,,,
1496,05/29/2025 01:35:00,15.23,0.00,,,,,,
1497,05/29/2025 01:40:00,15.27,0.00,,,,,,
1498,05/29/2025 01:45:00,15.27,0.00,,,,,,
1499,05/29/2025 01:50:00,15.23,0.00,,,,,,
1500,05/29/2025 01:55:00,15.23,0.00,,,,,,
1501,05/29/2025 02:00:00,15.23,0.00,,,,,,
1502,05/29/2025 02:05:00,15.23,0.00,,,,,,
1503,05/29/2025 02:10:00,15.27,0.00,,,,,,
1504,05/29/2025 02:15:00,15.27,0.00,,,,,,
1505,05/29/2025 02:20:00,15.27,0.00,,,,,,
1506,05/29/2025 02:25:00,15.23,0.00,,,,,,
1507,05/29/2025 02:30:00,15.27,0.00,,,,,,
1508,05/29/2025 02:35:00,15.23,0.00,,,,,,
1509,05/29/2025 02:40:00,15.23,0.00,,,,,,
1510,05/29/2025 02:45:00,15.18,0.00,,,,,,
1511,05/29/2025 02:50:00,15.23,0.00,,,,,,
1512,05/29/2025 02:55:00,15.18,0.00,,,,,,
1513,05/29/2025 03:00:00,15.14,0.00,,,,,,
1514,05/29/2025 03:05:00,15.18,0.00,,,,,,
1515,05/29/2025 03:10:00,15.14,0.00,,,,,,
1516,05/29/2025 03:15:00,15.10,0.00,,,,,,
1517,05/29/2025 03:20:00,15.10,0.00,,,,,,
1518,05/29/2025 03:25:00,15.14,0.00,,,,,,
1519,05/29/2025 03:30:00,15.14,0.00,,,,,,
1520,05/29/2025 03:35:00,15.14,0.00,,,,,,
1521,05/29/2025 03:40:00,15.14,0.00,,,,,,
1522,05/29/2025 03:45:00,15.10,0.00,,,,,,
1523,05/29/2025 03:50:00,15.10,0.00,,,,,,
1524,05/29/2025 03:55:00,15.10,0.00,,,,,,
1525,05/29/2025 04:00:00,15.10,0.00,,,,,,
1526,05/29/2025 04:05:00,15.06,0.00,,,,,,
1527,05/29/2025 04:10:00,15.10,0.00,,,,,,
1528,05/29/2025 04:15:00,15.06,0.00,,,,,,
1529,05/29/2025 04:20:00,15.14,0.00,,,,,,
1530,05/29/2025 04:25:00,15.10,0.00,,,,,,
1531,05/29/2025 04:30:00,15.06,0.00,,,,,,
1532,05/29/2025 04:35:00,15.10,0.00,,,,,,
1533,05/29/2025 04:40:00,15.06,0.00,,,,,,
1534,05/29/2025 04:45:00,15.10,0.00,,,,,,
1535,05/29/2025 04:50:00,15.10,0.00,,,,,,
1536,05/29/2025 04:55:00,15.06,0.00,,,,,,
1537,05/29/2025 05:00:00,15.14,0.00,,,,,,
1538,05/29/2025 05:05:00,15.14,0.00,,,,,,
1539,05/29/2025 05:10:00,15.18,0.00,,,,,,
1540,05/29/2025 05:15:00,15.14,0.00,,,,,,
1541,05/29/2025 05:20:00,15.18,0.00,,,,,,
1542,05/29/2025 05:25:00,15.18,0.00,,,,,,
1543,05/29/2025 05:30:00,15.18,0.00,,,,,,
1544,05/29/2025 05:35:00,15.18,0.00,,,,,,
1545,05/29/2025 05:40:00,15.23,0.00,,,,,,
1546,05/29/2025 05:45:00,15.18,0.00,,,,,,
1547,05/29/2025 05:50:00,15.23,0.00,,,,,,
1548,05/29/2025 05:55:00,15.14,0.00,,,,,,
1549,05/29/2025 06:00:00,15.14,0.00,,,,,,
1550,05/29/2025 06:05:00,15.14,0.00,,,,,,
1551,05/29/2025 06:10:00,15.18,0.00,,,,,,
1552,05/29/2025 06:15:00,15.18,0.00,,,,,,
1553,05/29/2025 06:20:00,15.23,0.00,,,,,,
1554,05/29/2025 06:25:00,15.18,0.00,,,,,,
1555,05/29/2025 06:30:00,15.18,0.00,,,,,,
1556,05/29/2025 06:35:00,15.18,0.00,,,,,,
1557,05/29/2025 06:40:00,15.23,0.00,,,,,,
1558,05/29/2025 06:45:00,15.18,0.00,,,,,,
1559,05/29/2025 06:50:00,15.23,0.00,,,,,,
1560,05/29/2025 06:55:00,15.23,0.00,,,,,,
1561,05/29/2025 07:00:00,15.23,0.00,,,,,,
1562,05/29/2025 07:05:00,15.18,0.00,,,,,,
1563,05/29/2025 07:10:00,15.18,0.00,,,,,,
1564,05/29/2025 07:15:00,15.27,0.00,,,,,,
1565,05/29/2025 07:20:00,15.23,0.00,,,,,,
1566,05/29/2025 07:25:00,15.18,0.00,,,,,,
1567,05/29/2025 07:30:00,15.18,0.00,,,,,,
1568,05/29/2025 07:35:00,15.18,0.00,,,,,,
1569,05/29/2025 07:40:00,15.18,0.00,,,,,,
1570,05/29/2025 07:45:00,15.14,0.00,,,,,,
1571,05/29/2025 07:50:00,15.10,0.00,,,,,,
1572,05/29/2025 07:55:00,15.10,0.00,,,,,,
1573,05/29/2025 08:00:00,15.14,0.00,,,,,,
1574,05/29/2025 08:05:00,15.14,0.00,,,,,,
1575,05/29/2025 08:10:00,15.06,0.00,,,,,,
1576,05/29/2025 08:15:00,15.14,0.00,,,,,,
1577,05/29/2025 08:20:00,15.14,0.00,,,,,,
1578,05/29/2025 08:25:00,15.10,0.00,,,,,,
1579,05/29/2025 08:30:00,15.10,0.00,,,,,,
1580,05/29/2025 08:35:00,15.10,0.00,,,,,,
1581,05/29/2025 08:40:00,15.06,0.00,,,,,,
1582,05/29/2025 08:45:00,15.06,0.00,,,,,,
1583,05/29/2025 08:50:00,15.01,0.00,,,,,,
1584,05/29/2025 08:55:00,15.06,0.00,,,,,,
1585,05/29/2025 09:00:00,14.97,0.00,,,,,,
1586,05/29/2025 09:05:00,14.97,0.00,,,,,,
1587,05/29/2025 09:10:00,15.01,0.00,,,,,,
1588,05/29/2025 09:15:00,15.06,0.21,,,,,,
1589,05/29/2025 09:20:00,15.06,0.84,,,,,,
1590,05/29/2025 09:25:00,15.10,3.36,,,,,,
1591,05/29/2025 09:30:00,15.06,4.84,,,,,,
1592,05/29/2025 09:35:00,15.10,12.65,,,,,,
1593,05/29/2025 09:40:00,15.14,13.91,,,,,,
1594,05/29/2025 09:45:00,15.14,19.78,,,,,,
1595,05/29/2025 09:50:00,15.14,23.20,,,,,,
1596,05/29/2025 09:55:00,15.18,36.72,,,,,,
1597,05/29/2025 10:00:00,15.18,36.72,,,,,,
1598,05/29/2025 10:05:00,15.23,38.82,,,,,,
1599,05/29/2025 10:10:00,15.23,47.24,,,,,,
1600,05/29/2025 10:15:00,15.23,60.82,,,,,,
1601,05/29/2025 10:20:00,15.27,99.52,,,,,,
1602,05/29/2025 10:25:00,15.27,79.34,,,,,,
1603,05/29/2025 10:30:00,15.27,109.84,,,,,,
1604,05/29/2025 10:35:00,15.36,119.92,,,,,,
1605,05/29/2025 10:40:00,15.27,112.36,,,,,,
1606,05/29/2025 10:45:00,15.27,126.68,,,,,,
1607,05/29/2025 10:50:00,15.31,128.36,,,,,,
1608,05/29/2025 10:55:00,15.31,162.04,,,,,,
1609,05/29/2025 11:00:00,15.23,149.40,,,,,,
1610,05/29/2025 11:05:00,15.23,157.80,,,,,,
1611,05/29/2025 11:10:00,15.27,65.02,,,,,,
1612,05/29/2025 11:15:00,15.27,135.92,,,,,,
1613,05/29/2025 11:20:00,15.18,213.76,,,,,,
1614,05/29/2025 11:25:00,15.23,321.76,,,,,,
1615,05/29/2025 11:30:00,15.27,301.52,,,,,,
1616,05/29/2025 11:35:00,15.23,400.48,,,,,,
1617,05/29/2025 11:40:00,15.23,419.84,,,,,,
1618,05/29/2025 11:45:00,15.18,439.36,,,,,,
1619,05/29/2025 11:50:00,15.18,292.24,,,,,,
1620,05/29/2025 11:55:00,15.23,402.08,,,,,,
1621,05/29/2025 12:00:00,15.23,466.24,,,,,,
1622,05/29/2025 12:05:00,15.23,284.72,,,,,,
1623,05/29/2025 12:10:00,15.23,378.56,,,,,,
1624,05/29/2025 12:15:00,15.23,351.36,,,,,,
1625,05/29/2025 12:20:00,15.23,370.72,,,,,,
1626,05/29/2025 12:25:00,15.18,200.08,,,,,,
1627,05/29/2025 12:30:00,15.23,371.52,,,,,,
1628,05/29/2025 12:35:00,15.23,340.48,,,,,,
1629,05/29/2025 12:40:00,15.18,505.92,,,,,,
1630,05/29/2025 12:45:00,15.23,490.72,,,,,,
1631,05/29/2025 12:50:00,15.23,643.84,,,,,,
1632,05/29/2025 12:55:00,15.23,746.88,,,,,,
1633,05/29/2025 13:00:00,15.18,556.00,,,,,,
1634,05/29/2025 13:05:00,15.18,572.80,,,,,,
1635,05/29/2025 13:10:00,15.23,638.08,,,,,,
1636,05/29/2025 13:15:00,15.23,996.48,,,,,,
1637,05/29/2025 13:20:00,15.23,1089.28,,,,,,
1638,05/29/2025 13:25:00,15.18,648.96,,,,,,
1639,05/29/2025 13:30:00,15.27,1043.52,,,,,,
1640,05/29/2025 13:35:00,15.23,1454.08,,,,,,
1641,05/29/2025 13:40:00,15.31,1026.88,,,,,,
1642,05/29/2025 13:45:00,15.27,1759.36,,,,,,
1643,05/29/2025 13:50:00,15.27,1338.24,,,,,,
1644,05/29/2025 13:55:00,15.31,904.00,,,,,,
1645,05/29/2025 14:00:00,15.31,1304.64,,,,,,
1646,05/29/2025 14:05:00,15.40,1096.64,,,,,,
1647,05/29/2025 14:10:00,15.36,1003.20,,,,,,
1648,05/29/2025 14:15:00,15.36,1626.24,,,,,,
1649,05/29/2025 14:20:00,15.36,1670.40,,,,,,
1650,05/29/2025 14:25:00,15.40,1736.96,,,,,,
1651,05/29/2025 14:30:00,15.44,2501.76,,,,,,
1652,05/29/2025 14:35:00,15.40,2542.08,,,,,,
1653,05/29/2025 14:40:00,15.40,2446.08,,,,,,
1654,05/29/2025 14:45:00,15.40,1827.84,,,,,,
1655,05/29/2025 14:50:00,15.36,1582.08,,,,,,
1656,05/29/2025 14:55:00,15.31,1767.68,,,,,,
1657,05/29/2025 15:00:00,15.36,2006.40,,,,,,
1658,05/29/2025 15:05:00,15.36,1659.52,,,,,,
1659,05/29/2025 15:10:00,15.36,2257.28,,,,,,
1660,05/29/2025 15:15:00,15.31,2208.64,,,,,,
1661,05/29/2025 15:20:00,15.36,1608.96,,,,,,
1662,05/29/2025 15:25:00,15.40,1661.44,,,,,,
1663,05/29/2025 15:30:00,15.40,1562.24,,,,,,
1664,05/29/2025 15:35:00,15.36,1905.28,,,,,,
1665,05/29/2025 15:40:00,15.44,1360.64,,,,,,
1666,05/29/2025 15:45:00,15.44,1200.96,,,,,,
1667,05/29/2025 15:50:00,15.40,1212.80,,,,,,
1668,05/29/2025 15:55:00,15.36,1602.56,,,,,,
1669,05/29/2025 16:00:00,15.40,1191.68,,,,,,
1670,05/29/2025 16:05:00,15.40,2018.56,,,,,,
1671,05/29/2025 16:10:00,15.36,2003.20,,,,,,
1672,05/29/2025 16:15:00,15.31,2242.56,,,,,,
1673,05/29/2025 16:20:00,15.31,1695.36,,,,,,
1674,05/29/2025 16:25:00,15.36,1663.36,,,,,,
1675,05/29/2025 16:30:00,15.44,1701.76,,,,,,
1676,05/29/2025 16:35:00,15.44,1408.64,,,,,,
1677,05/29/2025 16:40:00,15.44,1425.92,,,,,,
1678,05/29/2025 16:45:00,15.40,1317.76,,,,,,
1679,05/29/2025 16:50:00,15.36,1352.32,,,,,,
1680,05/29/2025 16:55:00,15.36,1505.92,,,,,,
1681,05/29/2025 17:00:00,15.27,1244.80,,,,,,
1682,05/29/2025 17:05:00,15.31,1960.96,,,,,,
1683,05/29/2025 17:10:00,15.31,1873.28,,,,,,
1684,05/29/2025 17:15:00,15.23,2292.48,,,,,,
1685,05/29/2025 17:20:00,15.23,1821.44,,,,,,
1686,05/29/2025 17:25:00,15.23,2147.84,,,,,,
1687,05/29/2025 17:30:00,15.23,2203.52,,,,,,
1688,05/29/2025 17:35:00,15.18,1836.80,,,,,,
1689,05/29/2025 17:40:00,15.23,2579.20,,,,,,
1690,05/29/2025 17:45:00,15.23,2777.60,,,,,,
1691,05/29/2025 17:50:00,15.18,2684.16,,,,,,
1692,05/29/2025 17:55:00,15.18,2459.52,,,,,,
1693,05/29/2025 18:00:00,15.18,2609.28,,,,,,
1694,05/29/2025 18:05:00,15.23,3612.16,,,,,,
1695,05/29/2025 18:10:00,15.18,2842.88,,,,,,
1696,05/29/2025 18:15:00,15.18,2531.84,,,,,,
1697,05/29/2025 18:20:00,15.18,2179.84,,,,,,
1698,05/29/2025 18:25:00,15.14,1941.12,,,,,,
1699,05/29/2025 18:30:00,15.10,1824.64,,,,,,
1700,05/29/2025 18:35:00,15.10,2542.08,,,,,,
1701,05/29/2025 18:40:00,15.06,1861.76,,,,,,
1702,05/29/2025 18:45:00,15.01,1477.12,,,,,,
1703,05/29/2025 18:50:00,14.97,1246.40,,,,,,
1704,05/29/2025 18:55:00,14.97,1036.80,,,,,,
1705,05/29/2025 19:00:00,14.97,1312.64,,,,,,
1706,05/29/2025 19:05:00,14.93,1276.80,,,,,,
1707,05/29/2025 19:10:00,15.01,1683.20,,,,,,
1708,05/29/2025 19:15:00,14.97,1372.80,,,,,,
1709,05/29/2025 19:20:00,15.06,1200.32,,,,,,
1710,05/29/2025 19:25:00,15.06,1157.44,,,,,,
1711,05/29/2025 19:30:00,15.14,1040.32,,,,,,
1712,05/29/2025 19:35:00,15.14,945.92,,,,,,
1713,05/29/2025 19:40:00,15.10,1035.20,,,,,,
1714,05/29/2025 19:45:00,15.10,996.48,,,,,,
1715,05/29/2025 19:50:00,15.06,809.28,,,,,,
1716,05/29/2025 19:55:00,15.06,737.60,,,,,,
1717,05/29/2025 20:00:00,15.06,962.88,,,,,,
1718,05/29/2025 20:05:00,15.01,932.48,,,,,,
1719,05/29/2025 20:10:00,14.97,968.00,,,,,,
1720,05/29/2025 20:15:00,14.97,877.76,,,,,,
1721,05/29/2025 20:20:00,14.97,847.68,,,,,,
1722,05/29/2025 20:25:00,14.93,874.56,,,,,,
1723,05/29/2025 20:30:00,14.93,924.16,,,,,,
1724,05/29/2025 20:35:00,14.88,811.84,,,,,,
1725,05/29/2025 20:40:00,14.88,762.24,,,,,,
1726,05/29/2025 20:45:00,14.88,816.00,,,,,,
1727,05/29/2025 20:50:00,14.88,787.20,,,,,,
1728,05/29/2025 20:55:00,14.84,881.92,,,,,,
1729,05/29/2025 21:00:00,14.88,825.28,,,,,,
1730,05/29/2025 21:05:00,14.88,738.56,,,,,,
1731,05/29/2025 21:10:00,14.93,610.72,,,,,,
1732,05/29/2025 21:15:00,14.93,446.88,,,,,,
1733,05/29/2025 21:20:00,14.88,329.44,,,,,,
1734,05/29/2025 21:25:00,14.93,478.88,,,,,,
1735,05/29/2025 21:30:00,14.93,404.64,,,,,,
1736,05/29/2025 21:35:00,14.97,402.88,,,,,,
1737,05/29/2025 21:40:00,15.01,498.24,,,,,,
1738,05/29/2025 21:45:00,15.01,376.00,,,,,,
1739,05/29/2025 21:50:00,15.06,365.76,,,,,,
1740,05/29/2025 21:55:00,15.10,563.52,,,,,,
1741,05/29/2025 22:00:00,15.14,1351.04,,,,,,
1742,05/29/2025 22:05:00,15.18,1436.80,,,,,,
1743,05/29/2025 22:10:00,15.23,1168.96,,,,,,
1744,05/29/2025 22:15:00,15.27,1207.04,,,,,,
1745,05/29/2025 22:20:00,15.31,932.48,,,,,,
1746,05/29/2025 22:25:00,15.40,509.28,,,,,,
1747,05/29/2025 22:30:00,15.40,635.52,,,,,,
1748,05/29/2025 22:35:00,15.66,568.48,,,,,,
1749,05/29/2025 22:40:00,15.66,383.36,,,,,,
1750,05/29/2025 22:45:00,15.66,272.88,,,,,,
1751,05/29/2025 22:50:00,15.66,254.16,,,,,,
1752,05/29/2025 22:55:00,15.66,254.16,,,,,,
1753,05/29/2025 23:00:00,15.61,259.20,,,,,,
1754,05/29/2025 23:05:00,15.61,250.00,,,,,,
1755,05/29/2025 23:10:00,15.61,267.84,,,,,,
1756,05/29/2025 23:15:00,15.61,256.72,,,,,,
1757,05/29/2025 23:20:00,15.57,205.12,,,,,,
1758,05/29/2025 23:25:00,15.48,160.36,,,,,,
1759,05/29/2025 23:30:00,15.57,140.16,,,,,,
1760,05/29/2025 23:35:00,15.53,114.04,,,,,,
1761,05/29/2025 23:40:00,15.57,95.32,,,,,,
1762,05/29/2025 23:45:00,15.53,102.88,,,,,,
1763,05/29/2025 23:50:00,15.48,92.80,,,,,,
1764,05/29/2025 23:55:00,15.44,67.12,,,,,,
1765,05/30/2025 00:00:00,15.44,45.14,,,,,,
1766,05/30/2025 00:05:00,15.44,32.88,,,,,,
1767,05/30/2025 00:10:00,15.48,20.62,,,,,,
1768,05/30/2025 00:15:00,15.44,12.62,,,,,,
1769,05/30/2025 00:20:00,15.40,7.57,,,,,,
1770,05/30/2025 00:25:00,15.40,4.41,,,,,,
1771,05/30/2025 00:30:00,15.40,1.89,,,,,,
1772,05/30/2025 00:35:00,15.44,0.63,,,,,,
1773,05/30/2025 00:40:00,15.40,0.00,,,,,,
1774,05/30/2025 00:45:00,15.44,0.00,,,,,,
1775,05/30/2025 00:50:00,15.40,0.00,,,,,,
1776,05/30/2025 00:55:00,15.40,0.00,,,,,,
1777,05/30/2025 01:00:00,15.48,0.00,,,,,,
1778,05/30/2025 01:05:00,15.48,0.00,,,,,,
1779,05/30/2025 01:10:00,15.53,0.00,,,,,,
1780,05/30/2025 01:15:00,15.53,0.00,,,,,,
1781,05/30/2025 01:20:00,15.57,0.00,,,,,,
1782,05/30/2025 01:25:00,15.57,0.00,,,,,,
1783,05/30/2025 01:30:00,15.66,0.00,,,,,,
1784,05/30/2025 01:35:00,15.66,0.00,,,,,,
1785,05/30/2025 01:40:00,15.66,0.00,,,,,,
1786,05/30/2025 01:45:00,15.70,0.00,,,,,,
1787,05/30/2025 01:50:00,15.70,0.00,,,,,,
1788,05/30/2025 01:55:00,15.66,0.00,,,,,,
1789,05/30/2025 02:00:00,15.66,0.00,,,,,,
1790,05/30/2025 02:05:00,15.61,0.00,,,,,,
1791,05/30/2025 02:10:00,15.61,0.00,,,,,,
1792,05/30/2025 02:15:00,15.61,0.00,,,,,,
1793,05/30/2025 02:20:00,15.70,0.00,,,,,,
1794,05/30/2025 02:25:00,15.66,0.00,,,,,,
1795,05/30/2025 02:30:00,15.66,0.00,,,,,,
1796,05/30/2025 02:35:00,15.70,0.00,,,,,,
1797,05/30/2025 02:40:00,15.66,0.00,,,,,,
1798,05/30/2025 02:45:00,15.66,0.00,,,,,,
1799,05/30/2025 02:50:00,15.70,0.00,,,,,,
1800,05/30/2025 02:55:00,15.70,0.00,,,,,,
1801,05/30/2025 03:00:00,15.66,0.00,,,,,,
1802,05/30/2025 03:05:00,15.70,0.00,,,,,,
1803,05/30/2025 03:10:00,15.61,0.00,,,,,,
1804,05/30/2025 03:15:00,15.66,0.00,,,,,,
1805,05/30/2025 03:20:00,15.61,0.00,,,,,,
1806,05/30/2025 03:25:00,15.61,0.00,,,,,,
1807,05/30/2025 03:30:00,15.57,0.00,,,,,,
1808,05/30/2025 03:35:00,15.57,0.00,,,,,,
1809,05/30/2025 03:40:00,15.57,0.00,,,,,,
1810,05/30/2025 03:45:00,15.53,0.00,,,,,,
1811,05/30/2025 03:50:00,15.53,0.00,,,,,,
1812,05/30/2025 03:55:00,15.57,0.00,,,,,,
1813,05/30/2025 04:00:00,15.48,0.00,,,,,,
1814,05/30/2025 04:05:00,15.57,0.00,,,,,,
1815,05/30/2025 04:10:00,15.57,0.00,,,,,,
1816,05/30/2025 04:15:00,15.53,0.00,,,,,,
1817,05/30/2025 04:20:00,15.53,0.00,,,,,,
1818,05/30/2025 04:25:00,15.48,0.00,,,,,,
1819,05/30/2025 04:30:00,15.48,0.00,,,,,,
1820,05/30/2025 04:35:00,15.44,0.00,,,,,,
1821,05/30/2025 04:40:00,15.40,0.00,,,,,,
1822,05/30/2025 04:45:00,15.36,0.00,,,,,,
1823,05/30/2025 04:50:00,15.27,0.00,,,,,,
1824,05/30/2025 04:55:00,15.27,0.00,,,,,,
1825,05/30/2025 05:00:00,15.27,0.00,,,,,,
1826,05/30/2025 05:05:00,15.23,0.00,,,,,,
1827,05/30/2025 05:10:00,15.23,0.00,,,,,,
1828,05/30/2025 05:15:00,15.23,0.00,,,,,,
1829,05/30/2025 05:20:00,15.18,0.00,,,,,,
1830,05/30/2025 05:25:00,15.23,0.00,,,,,,
1831,05/30/2025 05:30:00,15.23,0.00,,,,,,
1832,05/30/2025 05:35:00,15.18,0.00,,,,,,
1833,05/30/2025 05:40:00,15.14,0.00,,,,,,
1834,05/30/2025 05:45:00,15.18,0.00,,,,,,
1835,05/30/2025 05:50:00,15.18,0.00,,,,,,
1836,05/30/2025 05:55:00,15.18,0.00,,,,,,
1837,05/30/2025 06:00:00,15.23,0.00,,,,,,
1838,05/30/2025 06:05:00,15.18,0.00,,,,,,
1839,05/30/2025 06:10:00,15.18,0.00,,,,,,
1840,05/30/2025 06:15:00,15.18,0.00,,,,,,
1841,05/30/2025 06:20:00,15.23,0.00,,,,,,
1842,05/30/2025 06:25:00,15.18,0.00,,,,,,
1843,05/30/2025 06:30:00,15.23,0.00,,,,,,
1844,05/30/2025 06:35:00,15.23,0.00,,,,,,
1845,05/30/2025 06:40:00,15.23,0.00,,,,,,
1846,05/30/2025 06:45:00,15.27,0.00,,,,,,
1847,05/30/2025 06:50:00,15.23,0.00,,,,,,
1848,05/30/2025 06:55:00,15.23,0.00,,,,,,
1849,05/30/2025 07:00:00,15.23,0.00,,,,,,
1850,05/30/2025 07:05:00,15.27,0.00,,,,,,
1851,05/30/2025 07:10:00,15.23,0.00,,,,,,
1852,05/30/2025 07:15:00,15.27,0.00,,,,,,
1853,05/30/2025 07:20:00,15.23,0.00,,,,,,
1854,05/30/2025 07:25:00,15.23,0.00,,,,,,
1855,05/30/2025 07:30:00,15.18,0.00,,,,,,
1856,05/30/2025 07:35:00,15.27,0.00,,,,,,
1857,05/30/2025 07:40:00,15.23,0.00,,,,,,
1858,05/30/2025 07:45:00,15.23,0.00,,,,,,
1859,05/30/2025 07:50:00,15.23,0.00,,,,,,
1860,05/30/2025 07:55:00,15.27,0.00,,,,,,
1861,05/30/2025 08:00:00,15.23,0.00,,,,,,
1862,05/30/2025 08:05:00,15.27,0.00,,,,,,
1863,05/30/2025 08:10:00,15.23,0.00,,,,,,
1864,05/30/2025 08:15:00,15.27,0.00,,,,,,
1865,05/30/2025 08:20:00,15.27,0.00,,,,,,
1866,05/30/2025 08:25:00,15.27,0.00,,,,,,
1867,05/30/2025 08:30:00,15.23,0.00,,,,,,
1868,05/30/2025 08:35:00,15.18,0.00,,,,,,
1869,05/30/2025 08:40:00,15.23,0.00,,,,,,
1870,05/30/2025 08:45:00,15.18,0.00,,,,,,
